category,kegg_drug,pubchem_cid,ligand_title,kegg_target,uniprot_ids,label,feature_status
enzyme,D00656,4121,Methyclothiazide,hsa:762,P22748,1,feature_complete
enzyme,D00658,5560,Trichlormethiazide,hsa:476,P05023,1,missing_uniprot_affinity_for_target
enzyme,D00658,5560,Trichlormethiazide,hsa:759,P00915;V9HWE3,1,feature_complete
enzyme,D00658,5560,Trichlormethiazide,hsa:760,P00918;V9HW21,1,feature_complete
enzyme,D00658,5560,Trichlormethiazide,hsa:762,P22748,1,feature_complete
enzyme,D00667,5965,Demecarium Bromide,hsa:43,P22303,1,feature_complete
enzyme,D00667,5965,Demecarium Bromide,hsa:590,P06276,1,feature_complete
enzyme,D00670,5741,Donepezil Hydrochloride,hsa:43,P22303,1,feature_complete
enzyme,D00670,5741,Donepezil Hydrochloride,hsa:590,P06276,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:10846,Q9Y233,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:27115,Q9NP56,1,missing_uniprot_affinity_for_target
enzyme,D00691,3182,Diprophylline,hsa:5136,P54750,1,missing_uniprot_affinity_for_target
enzyme,D00691,3182,Diprophylline,hsa:5137,Q14123,1,missing_uniprot_affinity_for_target
enzyme,D00691,3182,Diprophylline,hsa:5138,O00408;Q8IW54,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:5140,A7E2E5;Q13370,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:5141,P27815,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:5142,Q07343;X5DNX5,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:5143,F6R4I1;O43849;Q08493;Q32MM7,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:5144,A0A140VJR0;Q08499,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:5147,O43924;Q6IB24,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:5148,P18545,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:5149,Q13956,1,missing_uniprot_affinity_for_target
enzyme,D00691,3182,Diprophylline,hsa:5151,O60658,1,feature_complete
enzyme,D00691,3182,Diprophylline,hsa:8622,B3KN77;O95263,1,missing_uniprot_affinity_for_target
enzyme,D00703,3284,Ethinamate,hsa:759,P00915;V9HWE3,1,feature_complete
enzyme,D00703,3284,Ethinamate,hsa:760,P00918;V9HW21,1,feature_complete
enzyme,D00709,5284583,Levetiracetam,hsa:759,P00915;V9HWE3,1,feature_complete
enzyme,D00726,4168,Metoclopramide,hsa:22954,Q13049,1,feature_complete
enzyme,D00726,4168,Metoclopramide,hsa:4593,O15146,1,missing_uniprot_affinity_for_target
enzyme,D00733,3025,Dibucaine,hsa:2147,P00734,1,feature_complete
enzyme,D00733,3025,Dibucaine,hsa:590,P06276,1,feature_complete
enzyme,D00749,3899,Leflunomide,hsa:1723,Q02127,1,feature_complete
enzyme,D00752,5281078,Mycophenolate Mofetil,hsa:3614,P20839,1,feature_complete
enzyme,D00752,5281078,Mycophenolate Mofetil,hsa:3615,A0A384N6C2;P12268,1,feature_complete
enzyme,D00753,5497196,Rapamycin (TN),hsa:2280,P62942;Q0VDC6,1,missing_uniprot_affinity_for_target
enzyme,D00762,441350,Metyrosine,hsa:7054,P07101;P78428,1,feature_complete
enzyme,D00771,2733,Chlorzoxazone,hsa:1543,A0N0X8;P04798,1,feature_complete
enzyme,D00771,2733,Chlorzoxazone,hsa:1544,P05177,1,feature_complete
enzyme,D00771,2733,Chlorzoxazone,hsa:1549,P20853,1,missing_uniprot_affinity_for_target
enzyme,D00771,2733,Chlorzoxazone,hsa:1571,P05181,1,feature_complete
enzyme,D00781,5281081,Entacapone,hsa:1312,A0A140VJG8;P21964,1,feature_complete
enzyme,D00785,26758,Selegiline Hydrochloride,hsa:4128,P21397;Q49A63;Q53YE7,1,feature_complete
enzyme,D00785,26758,Selegiline Hydrochloride,hsa:4129,P27338,1,feature_complete
enzyme,D00786,4659569,Tolcapone,hsa:1312,A0A140VJG8;P21964,1,feature_complete
enzyme,D00805,5853,Trichlorfon,hsa:43,P22303,1,feature_complete
enzyme,D00805,5853,Trichlorfon,hsa:590,P06276,1,feature_complete
enzyme,D00810,54686350,Choline Salicylate,hsa:5742,P23219,1,feature_complete
enzyme,D00810,54686350,Choline Salicylate,hsa:5743,P35354,1,feature_complete
enzyme,D00813,84003,Ketorolac Tromethamine,hsa:5742,P23219,1,feature_complete
enzyme,D00813,84003,Ketorolac Tromethamine,hsa:5743,P35354,1,feature_complete
enzyme,D00826,23724784,bis((1R)-2-phenylcyclopropan-1-amine);sulfuric acid,hsa:4128,P21397;Q49A63;Q53YE7,1,missing_ligand_affinity_file
enzyme,D00826,23724784,bis((1R)-2-phenylcyclopropan-1-amine);sulfuric acid,hsa:4129,P27338,1,missing_ligand_affinity_file
enzyme,D00827,5282387,Magnesium salicylate hydrate,hsa:5742,P23219,1,missing_ligand_affinity_file
enzyme,D00827,5282387,Magnesium salicylate hydrate,hsa:5743,P35354,1,missing_ligand_affinity_file
enzyme,D00829,441361,"Ornithine, 2-(difluoromethyl)-, hydrochloride, hydrate (1:1:1)",hsa:4953,P11926,1,missing_ligand_affinity_file
enzyme,D00882,68553,Miconazole Nitrate,hsa:1557,P33261,1,feature_complete
enzyme,D00882,68553,Miconazole Nitrate,hsa:1559,P11712,1,feature_complete
enzyme,D00884,72734318,Natacyn (TN),hsa:28,,1,missing_kegg_target_to_uniprot
enzyme,D00885,9556529,Oxiconazole Nitrate,hsa:28,,1,missing_kegg_target_to_uniprot
enzyme,D00887,60822,Atorvastatin Calcium,hsa:3156,P04035,1,missing_ligand_affinity_file
enzyme,D00889,23663992,Cerivastatin Sodium,hsa:3156,P04035,1,feature_complete
enzyme,D00892,23679527,Fluvastatin Sodium,hsa:3156,P04035,1,feature_complete
enzyme,D00893,16759173,Pravastatin Sodium,hsa:3156,P04035,1,feature_complete
enzyme,D00900,78000,Tamiflu,hsa:10825,Q9UQ49,1,missing_uniprot_affinity_for_target
enzyme,D00900,78000,Tamiflu,hsa:129807,B3KR54;Q8WWR8,1,missing_uniprot_affinity_for_target
enzyme,D00900,78000,Tamiflu,hsa:4758,Q5JQI0;Q99519,1,missing_uniprot_affinity_for_target
enzyme,D00900,78000,Tamiflu,hsa:4759,Q9Y3R4,1,feature_complete
enzyme,D00902,60855,Zanamivir,hsa:10825,Q9UQ49,1,missing_uniprot_affinity_for_target
enzyme,D00902,60855,Zanamivir,hsa:129807,B3KR54;Q8WWR8,1,missing_uniprot_affinity_for_target
enzyme,D00902,60855,Zanamivir,hsa:4758,Q5JQI0;Q99519,1,missing_uniprot_affinity_for_target
enzyme,D00902,60855,Zanamivir,hsa:4759,Q9Y3R4,1,feature_complete
enzyme,D00903,23667642,Diclofenac Potassium,hsa:5742,P23219,1,missing_ligand_affinity_file
enzyme,D00903,23667642,Diclofenac Potassium,hsa:5743,P35354,1,missing_ligand_affinity_file
enzyme,D00904,5018304,Diclofenac sodium,hsa:5742,P23219,1,missing_ligand_affinity_file
enzyme,D00904,5018304,Diclofenac sodium,hsa:5743,P35354,1,missing_ligand_affinity_file
enzyme,D00947,441401,Linezolid,hsa:4128,P21397;Q49A63;Q53YE7,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1543,A0N0X8;P04798,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1544,P05177,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1545,Q16678;Q53TK1,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1548,P11509,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1549,P20853,1,missing_uniprot_affinity_for_target
enzyme,D00960,2187,Anastrozole,hsa:1551,P24462,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1553,Q16696,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1555,P20813,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1557,P33261,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1558,P10632,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1559,P11712,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1562,P33260;Q7Z348,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1565,C1ID52;P10635;Q5Y7H2,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1571,P05181,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1572,P24903,1,missing_uniprot_affinity_for_target
enzyme,D00960,2187,Anastrozole,hsa:1573,P51589,1,missing_uniprot_affinity_for_target
enzyme,D00960,2187,Anastrozole,hsa:1576,P08684;Q6GRK0,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1577,P20815,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:1580,P13584,1,missing_uniprot_affinity_for_target
enzyme,D00960,2187,Anastrozole,hsa:1588,P11511;Q8IYG4;Q8TCA4,1,feature_complete
enzyme,D00960,2187,Anastrozole,hsa:199974,Q86W10,1,missing_uniprot_affinity_for_target
enzyme,D00960,2187,Anastrozole,hsa:260293,Q8N118,1,missing_uniprot_affinity_for_target
enzyme,D00960,2187,Anastrozole,hsa:29785,Q96SQ9,1,missing_uniprot_affinity_for_target
enzyme,D00960,2187,Anastrozole,hsa:64816,Q9HB55,1,missing_uniprot_affinity_for_target
enzyme,D00963,60198,Exemestane,hsa:1588,P11511;Q8IYG4;Q8TCA4,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1543,A0N0X8;P04798,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1544,P05177,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1545,Q16678;Q53TK1,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1548,P11509,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1549,P20853,1,missing_uniprot_affinity_for_target
enzyme,D00964,3902,Letrozole,hsa:1551,P24462,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1553,Q16696,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1555,P20813,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1557,P33261,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1558,P10632,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1559,P11712,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1562,P33260;Q7Z348,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1565,C1ID52;P10635;Q5Y7H2,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1571,P05181,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1572,P24903,1,missing_uniprot_affinity_for_target
enzyme,D00964,3902,Letrozole,hsa:1573,P51589,1,missing_uniprot_affinity_for_target
enzyme,D00964,3902,Letrozole,hsa:1576,P08684;Q6GRK0,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1577,P20815,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:1580,P13584,1,missing_uniprot_affinity_for_target
enzyme,D00964,3902,Letrozole,hsa:1588,P11511;Q8IYG4;Q8TCA4,1,feature_complete
enzyme,D00964,3902,Letrozole,hsa:199974,Q86W10,1,missing_uniprot_affinity_for_target
enzyme,D00964,3902,Letrozole,hsa:260293,Q8N118,1,missing_uniprot_affinity_for_target
enzyme,D00964,3902,Letrozole,hsa:29785,Q96SQ9,1,missing_uniprot_affinity_for_target
enzyme,D00964,3902,Letrozole,hsa:64816,Q9HB55,1,missing_uniprot_affinity_for_target
enzyme,D00965,4493,Nilutamide,hsa:5447,P16435,1,feature_complete
enzyme,D00968,64747,Fenoprofen Calcium,hsa:5742,P23219,1,missing_ligand_affinity_file
enzyme,D00968,64747,Fenoprofen Calcium,hsa:5743,P35354,1,missing_ligand_affinity_file
enzyme,D00969,54677470,Meloxicam,hsa:5742,P23219,1,feature_complete
enzyme,D00969,54677470,Meloxicam,hsa:5743,P35354,1,feature_complete
enzyme,D00970,23681059,Naproxen Sodium,hsa:5742,P23219,1,feature_complete
enzyme,D00970,23681059,Naproxen Sodium,hsa:5743,P35354,1,feature_complete
enzyme,D00994,8307,Edrophonium Chloride,hsa:43,P22303,1,feature_complete
enzyme,D00995,8246,Neostigmine Bromide,hsa:43,P22303,1,missing_ligand_affinity_file
enzyme,D00998,5824,Neostigmine Methylsulfate,hsa:43,P22303,1,missing_ligand_affinity_file
enzyme,D01001,8288,Ambenonium Chloride,hsa:43,P22303,1,feature_complete
enzyme,D01027,11953898,"Cobalt;[(2R,3S,4R,5S)-5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] [(2S)-1-[3-[(2R,3R,4Z,7S,9Z,12S,13S,14Z,17S,18S,19R)-2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl] phosphate;hydrate",hsa:326625,Q96EY8,1,missing_ligand_affinity_file
enzyme,D01027,11953898,"Cobalt;[(2R,3S,4R,5S)-5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] [(2S)-1-[3-[(2R,3R,4Z,7S,9Z,12S,13S,14Z,17S,18S,19R)-2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl] phosphate;hydrate",hsa:4548,Q99707,1,missing_ligand_affinity_file
enzyme,D01027,11953898,"Cobalt;[(2R,3S,4R,5S)-5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] [(2S)-1-[3-[(2R,3R,4Z,7S,9Z,12S,13S,14Z,17S,18S,19R)-2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl] phosphate;hydrate",hsa:4552,Q9UBK8,1,missing_ligand_affinity_file
enzyme,D01027,11953898,"Cobalt;[(2R,3S,4R,5S)-5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] [(2S)-1-[3-[(2R,3R,4Z,7S,9Z,12S,13S,14Z,17S,18S,19R)-2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-21-id-3-yl]propanoylamino]propan-2-yl] phosphate;hydrate",hsa:4594,A0A024RD82;B2R6K1;P22033,1,missing_ligand_affinity_file
enzyme,D01061,60837,Camptosar,hsa:116447,E5KMK7;Q969P6,1,missing_ligand_affinity_file
enzyme,D01061,60837,Camptosar,hsa:7150,P11387;Q9BVT2,1,missing_ligand_affinity_file
enzyme,D01061,60837,Camptosar,hsa:7156,Q13472,1,missing_ligand_affinity_file
enzyme,D01061,60837,Camptosar,hsa:8940,O95985,1,missing_ligand_affinity_file
enzyme,D01064,135400182,Raltitrexed,hsa:7298,P04818;Q53Y97,1,feature_complete
enzyme,D01069,56329,Cilazapril Monohydrate,hsa:1636,B4DKH4;P12821,1,missing_ligand_affinity_file
enzyme,D01071,3608,Hexobarbital,hsa:10858,Q9Y6A2,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1543,A0N0X8;P04798,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1544,P05177,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1545,Q16678;Q53TK1,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1548,P11509,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1549,P20853,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:1551,P24462,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1553,Q16696,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1555,P20813,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1557,P33261,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1558,P10632,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1559,P11712,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1562,P33260;Q7Z348,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1565,C1ID52;P10635;Q5Y7H2,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1571,P05181,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1572,P24903,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:1573,P51589,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:1576,P08684;Q6GRK0,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1577,P20815,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1579,Q02928,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:1580,P13584,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:1581,P22680,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1582,Q9UNU6,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1583,A0A0S2Z3R3;P05108,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1584,P15538;Q8TDD0,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1585,P19099,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1586,P05093;Q1HB44,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1588,P11511;Q8IYG4;Q8TCA4,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1589,P08686;Q08AG9,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:1593,Q02318,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:1594,O15528,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:1595,Q16850,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:199974,Q86W10,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:260293,Q8N118,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:284541,Q5TCH4,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:29785,Q96SQ9,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:4051,Q08477,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:51004,Q9Y2Z9,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:51302,Q9NYL5,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:5740,Q16647,1,feature_complete
enzyme,D01071,3608,Hexobarbital,hsa:64816,Q9HB55,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:8529,P78329,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:9023,O95992,1,missing_uniprot_affinity_for_target
enzyme,D01071,3608,Hexobarbital,hsa:9420,O75881;Q05C57,1,missing_uniprot_affinity_for_target
enzyme,D01097,163727,Lazabemide Hydrochloride,hsa:4128,P21397;Q49A63;Q53YE7,1,feature_complete
enzyme,D01097,163727,Lazabemide Hydrochloride,hsa:4129,P27338,1,feature_complete
enzyme,D01118,122824,Ethopropazine Hydrochloride,hsa:590,P06276,1,feature_complete
enzyme,D01119,443873,Temocapril Hydrochloride,hsa:1636,B4DKH4;P12821,1,feature_complete
enzyme,D01122,3673,Ibuprofen Piconol,hsa:5742,P23219,1,feature_complete
enzyme,D01122,3673,Ibuprofen Piconol,hsa:5743,P35354,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:10846,Q9Y233,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:27115,Q9NP56,1,missing_uniprot_affinity_for_target
enzyme,D01133,4823,Pimobendan,hsa:50940,Q9HCR9,1,missing_uniprot_affinity_for_target
enzyme,D01133,4823,Pimobendan,hsa:5136,P54750,1,missing_uniprot_affinity_for_target
enzyme,D01133,4823,Pimobendan,hsa:5137,Q14123,1,missing_uniprot_affinity_for_target
enzyme,D01133,4823,Pimobendan,hsa:5138,O00408;Q8IW54,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:5140,A7E2E5;Q13370,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:5141,P27815,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:5142,Q07343;X5DNX5,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:5143,F6R4I1;O43849;Q08493;Q32MM7,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:5144,A0A140VJR0;Q08499,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:5147,O43924;Q6IB24,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:5148,P18545,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:5149,Q13956,1,missing_uniprot_affinity_for_target
enzyme,D01133,4823,Pimobendan,hsa:5150,Q13946,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:5151,O60658,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:5152,A0A0S2Z4T6;O76083,1,feature_complete
enzyme,D01133,4823,Pimobendan,hsa:8622,B3KN77;O95263,1,missing_uniprot_affinity_for_target
enzyme,D01133,4823,Pimobendan,hsa:8654,O76074,1,feature_complete
enzyme,D01136,5526,4-(Aminomethyl)cyclohexanecarboxylic acid,hsa:5328,P00749,1,feature_complete
enzyme,D01136,5526,4-(Aminomethyl)cyclohexanecarboxylic acid,hsa:5340,P00747,1,feature_complete
enzyme,D01164,60795,Aripiprazole,hsa:1565,C1ID52;P10635;Q5Y7H2,1,feature_complete
enzyme,D01180,656583,Trilostane,hsa:3283,P14060,1,missing_uniprot_affinity_for_target
enzyme,D01183,610479,Tolfenamic Acid,hsa:5742,P23219,1,feature_complete
enzyme,D01183,610479,Tolfenamic Acid,hsa:5743,P35354,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:11238,Q9Y2D0,1,missing_uniprot_affinity_for_target
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:23632,A8K3J4;Q9ULX7,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:377677,Q8N1Q1,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:759,P00915;V9HWE3,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:760,P00918;V9HW21,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:761,P07451;V9HWA3,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:762,P22748,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:763,P35218,1,missing_uniprot_affinity_for_target
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:765,B4DUH8;P23280,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:766,P43166,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:767,P35219,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:768,A0A0S2Z3D0;Q16790,1,feature_complete
enzyme,D01196,13290219,Acetazolamide Sodium,hsa:771,O43570,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:10846,Q9Y233,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:27115,Q9NP56,1,missing_uniprot_affinity_for_target
enzyme,D01198,60790,Toborinone,hsa:50940,Q9HCR9,1,missing_uniprot_affinity_for_target
enzyme,D01198,60790,Toborinone,hsa:5136,P54750,1,missing_uniprot_affinity_for_target
enzyme,D01198,60790,Toborinone,hsa:5137,Q14123,1,missing_uniprot_affinity_for_target
enzyme,D01198,60790,Toborinone,hsa:5138,O00408;Q8IW54,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:5140,A7E2E5;Q13370,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:5141,P27815,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:5142,Q07343;X5DNX5,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:5143,F6R4I1;O43849;Q08493;Q32MM7,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:5144,A0A140VJR0;Q08499,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:5147,O43924;Q6IB24,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:5148,P18545,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:5149,Q13956,1,missing_uniprot_affinity_for_target
enzyme,D01198,60790,Toborinone,hsa:5150,Q13946,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:5151,O60658,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:5152,A0A0S2Z4T6;O76083,1,feature_complete
enzyme,D01198,60790,Toborinone,hsa:8622,B3KN77;O95263,1,missing_uniprot_affinity_for_target
enzyme,D01198,60790,Toborinone,hsa:8654,O76074,1,feature_complete
enzyme,D01211,9051,Dydrogesterone,hsa:7298,P04818;Q53Y97,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:1056,B4DSX9;O75612;P19835;Q86SR3,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:11343,Q99685,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:1178,Q05315,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:13,P22760,1,missing_uniprot_affinity_for_target
enzyme,D01223,185462,Bosentan Monohydrate,hsa:1890,B2RBL3;E5KRG5;P19971,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:2098,A0A140VJJ2;P10768,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:25796,A0A0K0K1K7;O95336,1,missing_uniprot_affinity_for_target
enzyme,D01223,185462,Bosentan Monohydrate,hsa:26279,Q9UNK4,1,missing_uniprot_affinity_for_target
enzyme,D01223,185462,Bosentan Monohydrate,hsa:30814,Q9NZK7,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:313,P28039,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:3990,A6H8L5;P11150,1,missing_uniprot_affinity_for_target
enzyme,D01223,185462,Bosentan Monohydrate,hsa:3991,A8K8W7;Q05469,1,missing_uniprot_affinity_for_target
enzyme,D01223,185462,Bosentan Monohydrate,hsa:4023,P06858,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:43,P22303,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:50487,Q9NZ20,1,missing_uniprot_affinity_for_target
enzyme,D01223,185462,Bosentan Monohydrate,hsa:5049,P68402;V9HW44,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:5050,A0A024R0L6;Q15102,1,missing_uniprot_affinity_for_target
enzyme,D01223,185462,Bosentan Monohydrate,hsa:5051,Q99487,1,missing_uniprot_affinity_for_target
enzyme,D01223,185462,Bosentan Monohydrate,hsa:51365,Q53H76,1,missing_uniprot_affinity_for_target
enzyme,D01223,185462,Bosentan Monohydrate,hsa:5319,P04054,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:5320,P14555,1,feature_complete
enzyme,D01223,185462,Bosentan Monohydrate,hsa:5321,P47712,1,feature_complete
