pubchem_cid,ligand_title,uniprot_id,known_target_yamanishi,known_target_bindingdb,known_target_any_supported,target_likelihood,target_likelihood_sample_prior,affinity,rank_1_based,rank_percentile,reverse_rank_percentile,affinity_zscore_within_ligand,affinity_robust_zscore_within_ligand,affinity_gap_to_next_weaker,affinity_gap_to_previous_stronger,total_ranked_uniprots,ligand_yamanishi_degree_any,target_yamanishi_degree_any,target_in_yamanishi_universe,target_in_bindingdb_universe,likelihood_rank_1_based
10917,(-)-Carnitine,P41218,0,0,0,4.3224756909212276e-14,0.0,-5.0062,557,0.07444533547179899,0.925688318631382,-1.2338713250460365,-2.0061623180805017,0.0,0.00020000000000042206,7482,4,0,0,0,1594
10917,(-)-Carnitine,Q96MU7,0,0,0,4.3224756909212276e-14,0.0,-5.0062,558,0.07457898957497995,0.925554664528201,-1.2338713250460365,-2.0061623180805017,0.000700000000000145,0.0,7482,4,0,0,0,1595
10917,(-)-Carnitine,Q92963,0,0,0,4.3224756909212276e-14,0.0,-5.0055,559,0.07471264367816093,0.92542101042502,-1.2328071359969741,-2.0043267339714155,0.00039999999999995595,0.000700000000000145,7482,4,0,0,0,1596
10917,(-)-Carnitine,P48449,0,0,0,4.3224756909212276e-14,0.0,-5.0047,561,0.07497995188452286,0.9251537022186581,-1.2315909199409032,-2.0022289235610313,0.000700000000000145,0.00039999999999995595,7482,4,0,0,0,1597
10917,(-)-Carnitine,P15153,0,0,0,4.3224756909212276e-14,0.0,-5.004,563,0.0752472600908848,0.9248863940122962,-1.2305267308918408,-2.000393339451945,0.0009999999999994458,0.0,7482,4,0,0,0,1598
10917,(-)-Carnitine,P05089,0,0,0,4.3224756909212276e-14,0.0,-5.003,564,0.07538091419406576,0.9247527399091152,-1.2290064608217528,-1.9977710764389662,0.0004999999999997229,0.0009999999999994458,7482,4,0,0,0,1599
10917,(-)-Carnitine,P43378,0,0,0,4.3224756909212276e-14,0.0,-5.0025,565,0.07551456829724673,0.9246190858059342,-1.228246325786709,-1.996459944932477,0.001000000000000334,0.0004999999999997229,7482,4,0,0,0,1600
10917,(-)-Carnitine,Q9GZT9,0,0,0,4.3224756909212276e-14,0.0,-5.0015,566,0.07564822240042769,0.9244854317027533,-1.2267260557166195,-1.9938376819194958,0.0,0.001000000000000334,7482,4,0,0,0,1601
10917,(-)-Carnitine,Q9NYK1,0,0,0,4.3224756909212276e-14,0.0,-5.0015,567,0.07578187650360867,0.9243517775995723,-1.2267260557166195,-1.9938376819194958,0.0008999999999996788,0.0,7482,4,0,0,0,1602
10917,(-)-Carnitine,Q96QP1,0,0,0,4.3224756909212276e-14,0.0,-5.0005,569,0.0760491847099706,0.9240844693932104,-1.2252057856465304,-1.9912154189065148,0.00039999999999995595,0.00010000000000065512,7482,4,0,0,0,1603
10917,(-)-Carnitine,Q5XUX0,0,0,0,4.3224756909212276e-14,0.0,-5.0001,571,0.07631649291633254,0.9238171611868484,-1.2245976776184948,-1.9901665137013227,0.00019999999999953388,0.0,7482,4,0,0,0,1604
10917,(-)-Carnitine,O75717,0,0,0,4.3224756909212276e-14,0.0,-4.9999,572,0.0764501470195135,0.9236835070836674,-1.224293623604478,-1.989642061098728,0.00010000000000065512,0.00019999999999953388,7482,4,0,0,0,1605
10917,(-)-Carnitine,P01137,0,0,0,4.3224756909212276e-14,0.0,-4.9998,573,0.07658380112269447,0.9235498529804865,-1.224141596597468,-1.989379834797428,0.0008999999999996788,0.00010000000000065512,7482,4,0,0,0,1606
10917,(-)-Carnitine,Q13363,0,0,0,4.3224756909212276e-14,0.0,-4.9989,574,0.07671745522587543,0.9234161988773055,-1.2227733535343885,-1.987019798085747,0.0005999999999994898,0.0008999999999996788,7482,4,0,0,0,1607
10917,(-)-Carnitine,Q9UJJ7,0,0,0,4.3224756909212276e-14,0.0,-4.9983,575,0.07685110932905641,0.9232825447741245,-1.221861191492336,-1.9854464402779601,0.0005000000000006111,0.0005999999999994898,7482,4,0,0,0,1608
10917,(-)-Carnitine,Q9Y3Z3,0,0,0,4.3224756909212276e-14,0.0,-4.9978,576,0.07698476343223737,0.9231488906709436,-1.2211010564572908,-1.9841353087714684,9.999999999976694e-05,0.0005000000000006111,7482,4,0,0,0,1609
10917,(-)-Carnitine,Q9Y2L1,0,0,0,4.3224756909212276e-14,0.0,-4.9977,577,0.07711841753541834,0.9230152365677626,-1.2209490294502823,-1.983873082470171,0.0004999999999997229,9.999999999976694e-05,7482,4,0,0,0,1610
10917,(-)-Carnitine,Q9Y3Q0,0,0,0,4.3224756909212276e-14,0.0,-4.9972,578,0.0772520716385993,0.9228815824645816,-1.2201888944152381,-1.9825619509636816,0.0005000000000006111,0.0004999999999997229,7482,4,0,0,0,1611
10917,(-)-Carnitine,Q6IQ22,0,0,0,4.3224756909212276e-14,0.0,-4.9967,579,0.07738572574178028,0.9227479283614007,-1.219428759380193,-1.9812508194571898,0.0002999999999993008,0.0005000000000006111,7482,4,0,0,0,1612
10917,(-)-Carnitine,P57735,0,0,0,4.3224756909212276e-14,0.0,-4.9962,581,0.07765303394814221,0.9224806201550387,-1.218668624345149,-1.9799396879507005,0.000700000000000145,0.00020000000000042206,7482,4,0,0,0,1613
10917,(-)-Carnitine,Q9HC38,0,0,0,4.3224756909212276e-14,0.0,-4.9955,582,0.07778668805132317,0.9223469660518577,-1.2176044352960866,-1.9781041038416138,0.0004999999999997229,0.000700000000000145,7482,4,0,0,0,1614
10917,(-)-Carnitine,Q96L94,0,0,0,4.3224756909212276e-14,0.0,-4.995,583,0.07792034215450415,0.9222133119486768,-1.2168443002610427,-1.9767929723351245,0.00020000000000042206,0.0004999999999997229,7482,4,0,0,0,1615
10917,(-)-Carnitine,Q92835,0,0,0,4.3224756909212276e-14,0.0,-4.9948,584,0.07805399625768511,0.9220796578454958,-1.2165402462470243,-1.9762685197325274,0.00039999999999995595,0.00020000000000042206,7482,4,0,0,0,1616
10917,(-)-Carnitine,Q9NR09,0,0,0,4.3224756909212276e-14,0.0,-4.9944,585,0.07818765036086608,0.9219460037423148,-1.2159321382189887,-1.9752196145273355,0.00019999999999953388,0.00039999999999995595,7482,4,0,0,0,1617
10917,(-)-Carnitine,Q5VYX0,0,0,0,4.3224756909212276e-14,0.0,-4.9929,588,0.07858861267040898,0.9215450414327719,-1.2136517331138554,-1.971286220007865,0.0,0.00010000000000065512,7482,4,0,0,0,1618
10917,(-)-Carnitine,Q96GA7,0,0,0,4.3224756909212276e-14,0.0,-4.9929,589,0.07872226677358996,0.921411387329591,-1.2136517331138554,-1.971286220007865,0.0004999999999997229,0.0,7482,4,0,0,0,1619
10917,(-)-Carnitine,P09601,0,0,0,4.3224756909212276e-14,0.0,-4.9924,590,0.07885592087677092,0.92127773322641,-1.2128915980788115,-1.9699750885013756,9.999999999976694e-05,0.0004999999999997229,7482,4,0,0,0,1620
10917,(-)-Carnitine,P14210,0,0,0,4.3224756909212276e-14,0.0,-4.992,592,0.07912322908313285,0.9210104250200482,-1.2122834900507762,-1.9689261832961837,9.999999999976694e-05,0.000300000000000189,7482,4,0,0,0,1621
10917,(-)-Carnitine,O14686,0,0,0,4.3224756909212276e-14,0.0,-4.9919,593,0.07925688318631383,0.9208767709168671,-1.2121314630437676,-1.9686639569948863,0.00020000000000042206,9.999999999976694e-05,7482,4,0,0,0,1622
10917,(-)-Carnitine,P19087,0,0,0,4.3224756909212276e-14,0.0,-4.9917,594,0.07939053728949479,0.9207431168136861,-1.2118274090297492,-1.9681395043922891,0.001100000000000101,0.00020000000000042206,7482,4,0,0,0,1623
10917,(-)-Carnitine,Q8N0W4,0,0,0,4.3224756909212276e-14,0.0,-4.9906,595,0.07952419139267576,0.9206094627105053,-1.2101551119526515,-1.9652550150780106,0.000700000000000145,0.001100000000000101,7482,4,0,0,0,1624
10917,(-)-Carnitine,P02730,0,0,0,4.3224756909212276e-14,0.0,-4.9899,596,0.07965784549585672,0.9204758086073243,-1.209090922903589,-1.9634194309689241,0.0006999999999992568,0.000700000000000145,7482,4,0,0,0,1625
10917,(-)-Carnitine,Q6NS38,0,0,0,4.3224756909212276e-14,0.0,-4.9888,598,0.07992515370221866,0.9202085004009624,-1.2074186258264925,-1.960534941654648,0.000600000000000378,0.00039999999999995595,7482,4,0,0,0,1626
10917,(-)-Carnitine,P49368,0,0,0,4.3224756909212276e-14,0.0,-4.9882,599,0.08005880780539963,0.9200748462977814,-1.2065064637844387,-1.9589615838468588,0.00039999999999995595,0.000600000000000378,7482,4,0,0,0,1627
10917,(-)-Carnitine,Q9Y2U9,0,0,0,4.3224756909212276e-14,0.0,-4.9878,601,0.08032611601176157,0.9198075380914195,-1.2058983557564034,-1.957912678641667,0.0004999999999997229,0.0,7482,4,0,0,0,1628
10917,(-)-Carnitine,O95057,0,0,0,4.3224756909212276e-14,0.0,-4.9873,602,0.08045977011494253,0.9196738839882385,-1.2051382207213592,-1.9566015471351774,0.001000000000000334,0.0004999999999997229,7482,4,0,0,0,1629
10917,(-)-Carnitine,Q3MIT2,0,0,0,4.3224756909212276e-14,0.0,-4.9863,604,0.08072707832130446,0.9194065757818765,-1.20361795065127,-1.9539792841221963,0.0,0.0,7482,4,0,0,0,1630
10917,(-)-Carnitine,Q8N0X4,0,0,0,4.3224756909212276e-14,0.0,-4.9863,605,0.08086073242448544,0.9192729216786956,-1.20361795065127,-1.9539792841221963,0.000300000000000189,0.0,7482,4,0,0,0,1631
10917,(-)-Carnitine,Q16795,0,0,0,4.3224756909212276e-14,0.0,-4.9854,608,0.08126169473402833,0.9188719593691527,-1.2022497075881906,-1.9516192474105152,0.000300000000000189,0.0002999999999993008,7482,4,0,0,0,1632
10917,(-)-Carnitine,P12259,0,0,0,4.3224756909212276e-14,0.0,-4.9833,610,0.08152900294039027,0.9186046511627907,-1.1990571404410035,-1.9461124950832556,0.000300000000000189,0.0018000000000002458,7482,4,0,0,0,1633
10917,(-)-Carnitine,P06463,0,0,0,4.3224756909212276e-14,0.0,-4.983,611,0.08166265704357124,0.9184709970596098,-1.1986010594199765,-1.945325816179361,0.0,0.000300000000000189,7482,4,0,0,0,1634
10917,(-)-Carnitine,Q05086,0,0,0,4.3224756909212276e-14,0.0,-4.983,612,0.0817963111467522,0.9183373429564288,-1.1986010594199765,-1.945325816179361,0.00019999999999953388,0.0,7482,4,0,0,0,1635
10917,(-)-Carnitine,Q9UMX1,0,0,0,4.3224756909212276e-14,0.0,-4.9828,613,0.08192996524993318,0.9182036888532478,-1.1982970054059596,-1.9448013635767663,9.999999999976694e-05,0.00019999999999953388,7482,4,0,0,0,1636
10917,(-)-Carnitine,P29474,0,0,0,4.3224756909212276e-14,0.0,-4.9827,614,0.08206361935311414,0.9180700347500668,-1.198144978398951,-1.9445391372754688,0.000700000000000145,9.999999999976694e-05,7482,4,0,0,0,1637
10917,(-)-Carnitine,Q01813,0,0,0,4.3224756909212276e-14,0.0,-4.9813,616,0.08233092755947607,0.9178027265437049,-1.1960166003008263,-1.9408679690572956,0.0008999999999996788,0.000700000000000145,7482,4,0,0,0,1638
10917,(-)-Carnitine,P14868,0,0,0,4.3224756909212276e-14,0.0,-4.9804,617,0.08246458166265705,0.9176690724405239,-1.1946483572377469,-1.9385079323456142,0.000900000000000567,0.0008999999999996788,7482,4,0,0,0,1639
10917,(-)-Carnitine,O75164,0,0,0,4.3224756909212276e-14,0.0,-4.9795,618,0.08259823576583801,0.917535418337343,-1.193280114174666,-1.9361478956339306,0.0009999999999994458,0.000900000000000567,7482,4,0,0,0,1640
10917,(-)-Carnitine,P11717,0,0,0,4.3224756909212276e-14,0.0,-4.9785,619,0.08273188986901898,0.917401764234162,-1.1917598441045782,-1.933525632620952,0.00010000000000065512,0.0009999999999994458,7482,4,0,0,0,1641
10917,(-)-Carnitine,Q99832,0,0,0,4.3224756909212276e-14,0.0,-4.978,621,0.08299919807538092,0.9171344560278001,-1.1909997090695328,-1.9322145011144602,9.999999999976694e-05,0.00039999999999995595,7482,4,0,0,0,1642
10917,(-)-Carnitine,P10321,0,0,0,4.3224756909212276e-14,0.0,-4.9779,623,0.08326650628174286,0.9168671478214381,-1.1908476820625242,-1.9319522748131628,0.002100000000000435,0.0,7482,4,0,0,0,1643
10917,(-)-Carnitine,P35914,0,0,0,4.3224756909212276e-14,0.0,-4.9758,624,0.08340016038492382,0.9167334937182572,-1.1876551149153372,-1.9264455224859032,0.0004999999999997229,0.002100000000000435,7482,4,0,0,0,1644
10917,(-)-Carnitine,Q9BYC5,0,0,0,4.3224756909212276e-14,0.0,-4.9753,625,0.08353381448810479,0.9165998396150762,-1.1868949798802932,-1.9251343909794139,0.000700000000000145,0.0004999999999997229,7482,4,0,0,0,1645
10917,(-)-Carnitine,Q14393,0,0,0,4.3224756909212276e-14,0.0,-4.9743,627,0.08380112269446673,0.9163325314087143,-1.1853747098102052,-1.9225121279664352,0.00020000000000042206,0.0002999999999993008,7482,4,0,0,0,1646
10917,(-)-Carnitine,P54198,0,0,0,4.3224756909212276e-14,0.0,-4.9741,628,0.08393477679764769,0.9161988773055333,-1.185070655796187,-1.921987675363838,0.00019999999999953388,0.00020000000000042206,7482,4,0,0,0,1647
10917,(-)-Carnitine,P42285,0,0,0,4.3224756909212276e-14,0.0,-4.9739,629,0.08406843090082866,0.9160652232023523,-1.1847666017821699,-1.9214632227612432,0.0004000000000008441,0.00019999999999953388,7482,4,0,0,0,1648
10917,(-)-Carnitine,Q9P246,0,0,0,4.3224756909212276e-14,0.0,-4.9735,630,0.08420208500400962,0.9159315690991714,-1.184158493754133,-1.9204143175560489,9.999999999976694e-05,0.0004000000000008441,7482,4,0,0,0,1649
10917,(-)-Carnitine,P05129,0,0,0,4.3224756909212276e-14,0.0,-4.9734,631,0.0843357391071906,0.9157979149959904,-1.1840064667471246,-1.9201520912547514,0.00039999999999995595,9.999999999976694e-05,7482,4,0,0,0,1650
10917,(-)-Carnitine,P54252,0,0,0,4.3224756909212276e-14,0.0,-4.973,632,0.08446939321037156,0.9156642608928094,-1.183398358719089,-1.9191031860495595,0.000700000000000145,0.00039999999999995595,7482,4,0,0,0,1651
10917,(-)-Carnitine,Q9UGL1,0,0,0,4.3224756909212276e-14,0.0,-4.9723,633,0.08460304731355253,0.9155306067896285,-1.1823341696700267,-1.917267601940473,0.0009999999999994458,0.000700000000000145,7482,4,0,0,0,1652
10917,(-)-Carnitine,P16473,0,0,0,4.3224756909212276e-14,0.0,-4.9708,636,0.08500400962309543,0.9151296444800855,-1.1800537645648934,-1.9133342074210025,0.00039999999999995595,0.00010000000000065512,7482,4,0,0,0,1653
10917,(-)-Carnitine,Q14849,0,0,0,4.3224756909212276e-14,0.0,-4.9703,639,0.08540497193263834,0.9147286821705426,-1.1792936295298495,-1.9120230759145131,0.001000000000000334,0.0,7482,4,0,0,0,1654
10917,(-)-Carnitine,Q8WTX7,0,0,0,4.3224756909212276e-14,0.0,-4.9693,640,0.0855386260358193,0.9145950280673617,-1.1777733594597601,-1.909400812901532,9.999999999976694e-05,0.001000000000000334,7482,4,0,0,0,1655
10917,(-)-Carnitine,Q9C000,0,0,0,4.3224756909212276e-14,0.0,-4.9692,641,0.08567228013900027,0.9144613739641807,-1.1776213324527516,-1.9091385866002346,0.000300000000000189,9.999999999976694e-05,7482,4,0,0,0,1656
10917,(-)-Carnitine,Q9NQ88,0,0,0,4.3224756909212276e-14,0.0,-4.9689,642,0.08580593424218123,0.9143277198609997,-1.1771652514317248,-1.9083519076963402,0.0013999999999994017,0.000300000000000189,7482,4,0,0,0,1657
10917,(-)-Carnitine,P51124,0,0,0,4.3224756909212276e-14,0.0,-4.9675,643,0.08593958834536221,0.9141940657578188,-1.1750368733336014,-1.9046807394781695,0.000300000000000189,0.0013999999999994017,7482,4,0,0,0,1658
10917,(-)-Carnitine,Q05048,0,0,0,4.3224756909212276e-14,0.0,-4.9672,644,0.08607324244854317,0.9140604116546378,-1.1745807923125744,-1.903894060574275,0.0,0.000300000000000189,7482,4,0,0,0,1659
10917,(-)-Carnitine,Q460N5,0,0,0,4.3224756909212276e-14,0.0,-4.9672,645,0.08620689655172414,0.9139267575514568,-1.1745807923125744,-1.903894060574275,0.000300000000000189,0.0,7482,4,0,0,0,1660
10917,(-)-Carnitine,P00480,0,0,0,4.3224756909212276e-14,0.0,-4.9669,646,0.0863405506549051,0.9137931034482758,-1.1741247112915476,-1.9031073816703803,0.0005999999999994898,0.000300000000000189,7482,4,0,0,0,1661
10917,(-)-Carnitine,Q96LB1,0,0,0,4.3224756909212276e-14,0.0,-4.9663,647,0.08647420475808608,0.9136594493450949,-1.1732125492494951,-1.9015340238625935,0.0008000000000008001,0.0005999999999994898,7482,4,0,0,0,1662
10917,(-)-Carnitine,P43121,0,0,0,4.3224756909212276e-14,0.0,-4.9655,648,0.08660785886126704,0.9135257952419139,-1.171996333193423,-1.8994362134522071,0.0002999999999993008,0.0008000000000008001,7482,4,0,0,0,1663
10917,(-)-Carnitine,Q7Z7L7,0,0,0,4.3224756909212276e-14,0.0,-4.9643,650,0.08687516706762898,0.913258487035552,-1.1701720091093164,-1.8962894978366314,0.0008999999999996788,0.000900000000000567,7482,4,0,0,0,1664
10917,(-)-Carnitine,O15194,0,0,0,4.3224756909212276e-14,0.0,-4.9634,651,0.08700882117080995,0.913124832932371,-1.1688037660462371,-1.89392946112495,0.00039999999999995595,0.0008999999999996788,7482,4,0,0,0,1665
10917,(-)-Carnitine,P02585,0,0,0,4.3224756909212276e-14,0.0,-4.963,652,0.08714247527399091,0.91299117882919,-1.1681956580182016,-1.8928805559197581,0.0,0.00039999999999995595,7482,4,0,0,0,1666
10917,(-)-Carnitine,P48788,0,0,0,4.3224756909212276e-14,0.0,-4.963,653,0.08727612937717188,0.9128575247260091,-1.1681956580182016,-1.8928805559197581,9.999999999976694e-05,0.0,7482,4,0,0,0,1667
10917,(-)-Carnitine,Q14397,0,0,0,4.3224756909212276e-14,0.0,-4.9629,654,0.08740978348035285,0.9127238706228281,-1.168043631011193,-1.8926183296184607,0.00020000000000042206,9.999999999976694e-05,7482,4,0,0,0,1668
10917,(-)-Carnitine,P35270,0,0,0,4.3224756909212276e-14,0.0,-4.9627,655,0.08754343758353382,0.9125902165196471,-1.1677395769971748,-1.8920938770158635,0.000700000000000145,0.00020000000000042206,7482,4,0,0,0,1669
10917,(-)-Carnitine,Q9UNN8,0,0,0,4.3224756909212276e-14,0.0,-4.962,656,0.08767709168671478,0.9124565624164662,-1.1666753879481122,-1.890258292906777,0.0004999999999997229,0.000700000000000145,7482,4,0,0,0,1670
10917,(-)-Carnitine,P49747,0,0,0,4.3224756909212276e-14,0.0,-4.9615,657,0.08781074578989576,0.9123229083132852,-1.1659152529130683,-1.8889471614002875,0.000300000000000189,0.0004999999999997229,7482,4,0,0,0,1671
10917,(-)-Carnitine,Q16881,0,0,0,4.3224756909212276e-14,0.0,-4.9612,658,0.08794439989307672,0.9121892542101042,-1.1654591718920415,-1.8881604824963931,0.000300000000000189,0.000300000000000189,7482,4,0,0,0,1672
10917,(-)-Carnitine,Q9Y5N5,0,0,0,4.3224756909212276e-14,0.0,-4.9609,659,0.08807805399625769,0.9120556001069233,-1.1650030908710145,-1.8873738035924985,9.999999999976694e-05,0.000300000000000189,7482,4,0,0,0,1673
10917,(-)-Carnitine,Q9H1P3,0,0,0,4.3224756909212276e-14,0.0,-4.9594,661,0.08834536220261963,0.9117882919005613,-1.1627226857658812,-1.8834404090730281,0.0013999999999994017,0.00140000000000029,7482,4,0,0,0,1674
10917,(-)-Carnitine,P0C025,0,0,0,4.3224756909212276e-14,0.0,-4.958,662,0.08847901630580059,0.9116546377973804,-1.1605943076677578,-1.8797692408548574,9.999999999976694e-05,0.0013999999999994017,7482,4,0,0,0,1675
10917,(-)-Carnitine,O94766,0,0,0,4.3224756909212276e-14,0.0,-4.9579,663,0.08861267040898156,0.9115209836941994,-1.1604422806607493,-1.87950701455356,0.0004000000000008441,9.999999999976694e-05,7482,4,0,0,0,1676
10917,(-)-Carnitine,P43246,0,0,0,4.3224756909212276e-14,0.0,-4.9575,665,0.0888799786153435,0.9112536754878375,-1.1598341726327126,-1.8784581093483657,0.0007999999999999119,0.0,7482,4,0,0,0,1677
10917,(-)-Carnitine,Q13507,0,0,0,4.3224756909212276e-14,0.0,-4.9567,666,0.08901363271852446,0.9111200213846565,-1.1586179565766417,-1.8763602989379817,0.0008999999999996788,0.0007999999999999119,7482,4,0,0,0,1678
10917,(-)-Carnitine,P07911,0,0,0,4.3224756909212276e-14,0.0,-4.9558,667,0.08914728682170543,0.9109863672814755,-1.1572497135135622,-1.8740002622263003,0.00020000000000042206,0.0008999999999996788,7482,4,0,0,0,1679
10917,(-)-Carnitine,Q9UL51,0,0,0,4.3224756909212276e-14,0.0,-4.9556,668,0.08928094092488639,0.9108527131782945,-1.1569456594995438,-1.8734758096237032,0.0005999999999994898,0.00020000000000042206,7482,4,0,0,0,1680
10917,(-)-Carnitine,Q86XP0,0,0,0,4.3224756909212276e-14,0.0,-4.955,669,0.08941459502806737,0.9107190590751136,-1.1560334974574913,-1.8719024518159164,9.999999999976694e-05,0.0005999999999994898,7482,4,0,0,0,1681
10917,(-)-Carnitine,P50336,0,0,0,4.3224756909212276e-14,0.0,-4.9549,670,0.08954824913124833,0.9105854049719326,-1.1558814704504827,-1.871640225514619,0.00010000000000065512,9.999999999976694e-05,7482,4,0,0,0,1682
10917,(-)-Carnitine,P43007,0,0,0,4.3224756909212276e-14,0.0,-4.9548,672,0.08981555733761026,0.9103180967655707,-1.1557294434434728,-1.8713779992133193,9.999999999976694e-05,0.0,7482,4,0,0,0,1683
10917,(-)-Carnitine,Q9Y3S1,0,0,0,4.3224756909212276e-14,0.0,-4.9547,673,0.08994921144079124,0.9101844426623897,-1.1555774164364645,-1.8711157729120218,0.0005999999999994898,9.999999999976694e-05,7482,4,0,0,0,1684
10917,(-)-Carnitine,Q15080,0,0,0,4.3224756909212276e-14,0.0,-4.9541,675,0.09021651964715317,0.9099171344560278,-1.154665254394412,-1.869542415104235,0.00010000000000065512,0.0,7482,4,0,0,0,1685
10917,(-)-Carnitine,Q7L266,0,0,0,4.3224756909212276e-14,0.0,-4.954,676,0.09035017375033413,0.9097834803528468,-1.1545132273874021,-1.8692801888029353,0.00019999999999953388,0.00010000000000065512,7482,4,0,0,0,1686
10917,(-)-Carnitine,Q92547,0,0,0,4.3224756909212276e-14,0.0,-4.9538,677,0.09048382785351511,0.9096498262496658,-1.154209173373385,-1.8687557362003406,0.000300000000000189,0.00019999999999953388,7482,4,0,0,0,1687
10917,(-)-Carnitine,Q96IY4,0,0,0,4.3224756909212276e-14,0.0,-4.9535,678,0.09061748195669607,0.9095161721464848,-1.153753092352358,-1.867969057296446,0.00140000000000029,0.000300000000000189,7482,4,0,0,0,1688
10917,(-)-Carnitine,Q9BU89,0,0,0,4.3224756909212276e-14,0.0,-4.9517,682,0.09115209836941994,0.908981555733761,-1.151016606226198,-1.863248983873081,0.000300000000000189,0.00020000000000042206,7482,4,0,0,0,1689
10917,(-)-Carnitine,Q13509,0,0,0,4.3224756909212276e-14,0.0,-4.9514,683,0.09128575247260091,0.90884790163058,-1.150560525205171,-1.8624623049691864,0.00039999999999995595,0.000300000000000189,7482,4,0,0,0,1690
10917,(-)-Carnitine,Q9H1I8,0,0,0,4.3224756909212276e-14,0.0,-4.951,684,0.09141940657578188,0.908714247527399,-1.1499524171771356,-1.8614133997639943,9.999999999976694e-05,0.00039999999999995595,7482,4,0,0,0,1691
10917,(-)-Carnitine,Q9BYT8,0,0,0,4.3224756909212276e-14,0.0,-4.9509,685,0.09155306067896285,0.9085805934242182,-1.149800390170127,-1.861151173462697,0.0004999999999997229,9.999999999976694e-05,7482,4,0,0,0,1692
10917,(-)-Carnitine,Q9H7B4,0,0,0,4.3224756909212276e-14,0.0,-4.9504,686,0.09168671478214381,0.9084469393210372,-1.1490402551350831,-1.8598400419562076,0.000300000000000189,0.0004999999999997229,7482,4,0,0,0,1693
10917,(-)-Carnitine,Q9Y5Y4,0,0,0,4.3224756909212276e-14,0.0,-4.95,689,0.09208767709168672,0.9080459770114943,-1.1484321471070476,-1.8587911367510157,9.999999999976694e-05,0.0,7482,4,0,0,0,1694
10917,(-)-Carnitine,Q9Y2G2,0,0,0,4.3224756909212276e-14,0.0,-4.9499,690,0.09222133119486768,0.9079123229083133,-1.148280120100039,-1.8585289104497182,0.000300000000000189,9.999999999976694e-05,7482,4,0,0,0,1695
10917,(-)-Carnitine,O60671,0,0,0,4.3224756909212276e-14,0.0,-4.9496,691,0.09235498529804866,0.9077786688051324,-1.1478240390790122,-1.8577422315458236,0.000700000000000145,0.000300000000000189,7482,4,0,0,0,1696
10917,(-)-Carnitine,P00751,0,0,0,4.3224756909212276e-14,0.0,-4.9489,692,0.09248863940122962,0.9076450147019514,-1.1467598500299498,-1.8559066474367372,0.000600000000000378,0.000700000000000145,7482,4,0,0,0,1697
10917,(-)-Carnitine,Q8N4J0,0,0,0,4.3224756909212276e-14,0.0,-4.9483,693,0.09262229350441059,0.9075113605987704,-1.145847687987896,-1.8543332896289482,0.0004999999999997229,0.000600000000000378,7482,4,0,0,0,1698
10917,(-)-Carnitine,Q16348,0,0,0,4.3224756909212276e-14,0.0,-4.9478,694,0.09275594760759155,0.9073777064955895,-1.145087552952852,-1.8530221581224586,9.999999999976694e-05,0.0004999999999997229,7482,4,0,0,0,1699
10917,(-)-Carnitine,P62745,0,0,0,4.3224756909212276e-14,0.0,-4.9475,696,0.09302325581395349,0.9071103982892275,-1.1446314719318251,-1.8522354792185642,0.0007999999999999119,0.00020000000000042206,7482,4,0,0,0,1700
10917,(-)-Carnitine,Q6P3S1,0,0,0,4.3224756909212276e-14,0.0,-4.9444,698,0.09329056402031542,0.9068430900828656,-1.13991863471455,-1.8441064638783258,0.000300000000000189,0.0022999999999999687,7482,4,0,0,0,1701
10917,(-)-Carnitine,Q9H490,0,0,0,4.3224756909212276e-14,0.0,-4.9441,699,0.0934242181234964,0.9067094359796846,-1.139462553693523,-1.8433197849744314,0.0016999999999995907,0.000300000000000189,7482,4,0,0,0,1702
10917,(-)-Carnitine,P11166,0,0,0,4.3224756909212276e-14,0.0,-4.9413,702,0.09382518043303929,0.9063084736701417,-1.135205797497275,-1.8359774485380875,9.999999999976694e-05,0.000300000000000189,7482,4,0,0,0,1703
10917,(-)-Carnitine,P17813,0,0,0,4.3224756909212276e-14,0.0,-4.9412,703,0.09395883453622027,0.9061748195669607,-1.1350537704902666,-1.83571522223679,0.0011999999999998678,9.999999999976694e-05,7482,4,0,0,0,1704
10917,(-)-Carnitine,P43034,0,0,0,4.3224756909212276e-14,0.0,-4.9399,705,0.0942261427425822,0.9059075113605988,-1.1330774193991502,-1.8323062803199146,0.0,0.00010000000000065512,7482,4,0,0,0,1705
10917,(-)-Carnitine,Q9BPX1,0,0,0,4.3224756909212276e-14,0.0,-4.9399,706,0.09435979684576316,0.9057738572574178,-1.1330774193991502,-1.8323062803199146,0.0004999999999997229,0.0,7482,4,0,0,0,1706
10917,(-)-Carnitine,Q96G74,0,0,0,4.3224756909212276e-14,0.0,-4.9394,707,0.09449345094894414,0.9056402031542369,-1.1323172843641063,-1.830995148813425,9.999999999976694e-05,0.0004999999999997229,7482,4,0,0,0,1707
10917,(-)-Carnitine,Q9BYW2,0,0,0,4.3224756909212276e-14,0.0,-4.9393,708,0.0946271050521251,0.9055065490510559,-1.1321652573570977,-1.8307329225121278,0.001000000000000334,9.999999999976694e-05,7482,4,0,0,0,1708
10917,(-)-Carnitine,P23378,0,0,0,4.3224756909212276e-14,0.0,-4.9383,709,0.09476075915530607,0.9053728949478749,-1.1306449872870086,-1.8281106594991468,0.00039999999999995595,0.001000000000000334,7482,4,0,0,0,1709
